frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"198","Dec 17, 2025 19:22:26.314021000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41781","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.314742000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37673","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.314975000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37673","0x0012",,,,
"66","Dec 17, 2025 19:22:26.315003000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37673","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.315120000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37673","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.316101000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44579","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.316195000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44579","0x0012",,,,
"66","Dec 17, 2025 19:22:26.316218000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44579","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.316370000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44579","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.316759000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33467","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.316844000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33467","0x0012",,,,
"66","Dec 17, 2025 19:22:26.316865000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33467","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.317704000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33467","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.318069000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46345","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.318276000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46345","0x0012",,,,
"66","Dec 17, 2025 19:22:26.318298000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46345","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.318438000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46345","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.318930000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35889","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.319042000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35889","0x0012",,,,
"66","Dec 17, 2025 19:22:26.319061000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35889","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.319174000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35889","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.322607000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44981","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.322727000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44981","0x0012",,,,
"66","Dec 17, 2025 19:22:26.322759000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44981","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.322894000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44981","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.323540000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41541","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.323776000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41541","0x0012",,,,
"66","Dec 17, 2025 19:22:26.323809000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41541","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.324002000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41541","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.325322000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43501","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.325432000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43501","0x0012",,,,
"66","Dec 17, 2025 19:22:26.325451000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43501","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.325593000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43501","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.326085000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33385","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.326182000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33385","0x0012",,,,
"66","Dec 17, 2025 19:22:26.326201000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33385","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.326927000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33385","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.327497000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37099","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.327680000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37099","0x0012",,,,
"66","Dec 17, 2025 19:22:26.327704000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37099","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.327885000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37099","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.328439000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41005","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.328586000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41005","0x0012",,,,
"66","Dec 17, 2025 19:22:26.328610000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41005","445","0x0010",,,,
"117","Dec 17, 2025 19:22:26.330400000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","41005","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 19:22:26.330678000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","41005","0x0018",,,"0x72",
"66","Dec 17, 2025 19:22:26.330704000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41005","445","0x0010",,,,
"151","Dec 17, 2025 19:22:26.333069000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","41005","445","0x0018",,,"0x73",
"187","Dec 17, 2025 19:22:26.333239000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","41005","0x0018",,,"0x73",
"66","Dec 17, 2025 19:22:26.336340000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43091","445","0x0011",,,,
"66","Dec 17, 2025 19:22:26.336500000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43091","0x0010",,,,
"60","Dec 17, 2025 19:22:26.336583000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43091","0x0014",,,,
"74","Dec 17, 2025 19:22:26.337033000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33285","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.337145000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33285","0x0012",,,,
"66","Dec 17, 2025 19:22:26.337171000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33285","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.337343000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33285","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.338260000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45685","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.338388000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45685","0x0012",,,,
"66","Dec 17, 2025 19:22:26.338410000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45685","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.338545000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45685","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.338977000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37211","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.339072000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37211","0x0012",,,,
"66","Dec 17, 2025 19:22:26.339091000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37211","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.339194000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37211","445","0x0018",,,,
