session_id,nt_count,trans2_count,duration,label
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_41517.0,0,0,0.03338,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_43125.0,0,0,0.040216,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_43771.0,0,0,0.045641,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_44335.0,0,0,0.099618,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_4444.0,0,0,7.473826,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_44519.0,0,0,0.081122,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_44917.0,0,0,0.072382,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_45905.0,0,0,0.077079,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.1_80.0,0,0,0.50546,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_135.0,0,0,0.000471,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_445.0,1,2,11.514081000000001,1
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49159.0,0,0,3.648216,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49160.0,0,0,3.772068,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49161.0,0,0,1.571226,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49162.0,0,0,7.123676,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49163.0,0,0,2.504738,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49164.0,0,0,7.214089,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49165.0,0,0,7.414803,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49166.0,0,0,3.499708,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49167.0,0,0,3.765731,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49168.0,0,0,4.424412,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49169.0,0,0,4.675873,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49170.0,0,0,9.1e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49171.0,0,0,9.6e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49172.0,0,0,0.000264,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49173.0,0,0,0.000106,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49174.0,0,0,0.001161,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49175.0,0,0,0.000138,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49176.0,0,0,0.000122,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49177.0,0,0,9.3e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49178.0,0,0,9.2e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49179.0,0,0,9.7e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49180.0,0,0,9e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49181.0,0,0,0.000169,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49182.0,0,0,0.000128,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49183.0,0,0,9.2e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49184.0,0,0,0.000118,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49185.0,0,0,0.000136,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49186.0,0,0,0.000159,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49187.0,0,0,9.9e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49188.0,0,0,0.000102,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49189.0,0,0,7.3e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49190.0,0,0,0.000125,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49191.0,0,0,0.000119,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49192.0,0,0,0.000133,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49193.0,0,0,0.000108,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49194.0,0,0,0.000105,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49195.0,0,0,0.000134,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49196.0,0,0,0.000107,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49197.0,0,0,0.000112,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49198.0,0,0,0.000134,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49199.0,0,0,0.000101,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49200.0,0,0,9.6e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49201.0,0,0,0.000131,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49202.0,0,0,0.000103,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49203.0,0,0,0.000102,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49204.0,0,0,0.00012,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49205.0,0,0,0.000103,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49206.0,0,0,0.000104,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49207.0,0,0,0.000155,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49208.0,0,0,0.000144,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49209.0,0,0,0.000155,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49210.0,0,0,0.000183,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49211.0,0,0,0.000105,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49212.0,0,0,0.000108,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49213.0,0,0,0.000163,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49214.0,0,0,9.9e-05,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49215.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49216.0,0,0,0.000173,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49217.0,0,0,0.000165,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49218.0,0,0,0.000119,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49219.0,0,0,0.000164,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49220.0,0,0,0.000145,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49221.0,0,0,0.000165,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49222.0,0,0,0.000109,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49223.0,0,0,0.000174,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49224.0,0,0,0.000167,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49225.0,0,0,0.000121,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49226.0,0,0,0.000182,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49227.0,0,0,0.000163,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49228.0,0,0,0.000146,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49229.0,0,0,0.00011,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49230.0,0,0,0.000138,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49231.0,0,0,0.000105,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49232.0,0,0,0.000158,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49233.0,0,0,0.000111,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49234.0,0,0,0.000163,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49235.0,0,0,0.000185,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49236.0,0,0,0.000166,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49237.0,0,0,0.00011,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49238.0,0,0,0.000125,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49239.0,0,0,0.000161,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49240.0,0,0,0.000129,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49241.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49242.0,0,0,0.000104,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49243.0,0,0,0.000162,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49244.0,0,0,0.000162,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49245.0,0,0,0.000135,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49246.0,0,0,0.000166,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49247.0,0,0,0.000164,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49248.0,0,0,0.000171,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49249.0,0,0,0.000147,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49250.0,0,0,0.000156,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49251.0,0,0,0.000135,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49252.0,0,0,0.000182,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49253.0,0,0,0.000221,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49254.0,0,0,0.000133,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49255.0,0,0,0.000105,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49256.0,0,0,0.000116,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49257.0,0,0,0.000169,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49258.0,0,0,0.000194,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49259.0,0,0,0.000184,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49260.0,0,0,0.000137,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49261.0,0,0,0.000174,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49262.0,0,0,0.000161,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49263.0,0,0,0.000135,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49264.0,0,0,0.000148,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49265.0,0,0,0.000147,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49266.0,0,0,0.000144,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49267.0,0,0,0.000169,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49268.0,0,0,0.000176,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49269.0,0,0,0.000163,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49270.0,0,0,0.000175,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49271.0,0,0,0.00014,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49272.0,0,0,0.000108,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49273.0,0,0,0.000141,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49274.0,0,0,0.000112,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49275.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49276.0,0,0,0.000108,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49277.0,0,0,0.000145,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49278.0,0,0,0.00012,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49279.0,0,0,0.000171,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49280.0,0,0,0.00018,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49281.0,0,0,0.000228,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49282.0,0,0,0.000156,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49283.0,0,0,0.000142,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49284.0,0,0,0.000104,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49285.0,0,0,0.000149,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49286.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49287.0,0,0,0.000202,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49288.0,0,0,0.000154,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49289.0,0,0,0.000125,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49290.0,0,0,0.000158,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49291.0,0,0,0.00018,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49292.0,0,0,0.000214,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49293.0,0,0,0.000138,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49294.0,0,0,0.001971,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49295.0,0,0,0.000122,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49296.0,0,0,0.000124,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49297.0,0,0,0.000153,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49298.0,0,0,0.000165,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49299.0,0,0,0.000236,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49300.0,0,0,0.000154,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49301.0,0,0,0.000154,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49302.0,0,0,0.000136,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49303.0,0,0,0.000132,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49304.0,0,0,0.000112,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49305.0,0,0,0.000185,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49306.0,0,0,0.00013,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49307.0,0,0,0.000201,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49308.0,0,0,0.000118,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49309.0,0,0,0.00014,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49310.0,0,0,0.000143,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49311.0,0,0,0.000144,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49312.0,0,0,0.000184,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49313.0,0,0,0.00015,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49314.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49315.0,0,0,0.000192,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49316.0,0,0,0.000186,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49317.0,0,0,0.000217,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49318.0,0,0,0.000225,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49319.0,0,0,0.000182,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49320.0,0,0,0.000285,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49321.0,0,0,0.000229,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49322.0,0,0,0.000148,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49323.0,0,0,0.000223,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49324.0,0,0,0.000164,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49325.0,0,0,0.000121,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49326.0,0,0,0.000166,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49327.0,0,0,0.000128,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49328.0,0,0,0.000181,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49329.0,0,0,0.000121,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49330.0,0,0,0.000116,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49331.0,0,0,0.000144,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49332.0,0,0,0.000188,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49333.0,0,0,0.000164,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49334.0,0,0,0.000112,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49335.0,0,0,0.000295,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49336.0,0,0,0.000234,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49337.0,0,0,0.000207,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49338.0,0,0,0.000174,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49339.0,0,0,0.000149,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49340.0,0,0,0.000198,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49341.0,0,0,0.000201,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49342.0,0,0,0.000143,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49343.0,0,0,0.000172,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49344.0,0,0,0.000137,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49345.0,0,0,0.000168,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49346.0,0,0,0.000123,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49347.0,0,0,0.000111,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49348.0,0,0,0.000245,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49349.0,0,0,0.000218,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49350.0,0,0,0.000176,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49351.0,0,0,0.000153,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49352.0,0,0,0.000239,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49353.0,0,0,0.000152,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49354.0,0,0,0.000166,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49355.0,0,0,0.000198,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49356.0,0,0,0.000117,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49357.0,0,0,0.000109,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49358.0,0,0,0.000132,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49359.0,0,0,0.000146,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49360.0,0,0,0.000141,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49361.0,0,0,0.000153,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49362.0,0,0,0.000168,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49363.0,0,0,0.000198,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49364.0,0,0,0.000115,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49365.0,0,0,0.000127,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49366.0,0,0,0.000174,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49367.0,0,0,0.000154,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49368.0,0,0,0.000142,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49369.0,0,0,0.00017,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49370.0,0,0,0.000193,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49371.0,0,0,0.000147,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49372.0,0,0,0.000181,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49373.0,0,0,0.00023,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49374.0,0,0,0.000215,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49375.0,0,0,0.000139,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49376.0,0,0,0.000155,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49377.0,0,0,0.000183,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49378.0,0,0,0.000146,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49379.0,0,0,0.000886,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49380.0,0,0,0.000176,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49381.0,0,0,0.000183,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49382.0,0,0,0.000222,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49383.0,0,0,0.000139,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49384.0,0,0,0.000168,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49385.0,0,0,0.000173,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49386.0,0,0,0.000237,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49387.0,0,0,0.000259,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49388.0,0,0,0.000219,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49389.0,0,0,0.000137,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49390.0,0,0,0.000141,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49391.0,0,0,0.000136,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49392.0,0,0,0.000171,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49393.0,0,0,0.000152,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49394.0,0,0,0.00018,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49395.0,0,0,0.000118,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49396.0,0,0,0.000221,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49397.0,0,0,0.00014,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49398.0,0,0,0.000175,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49399.0,0,0,0.000127,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.187_192.168.138.181_49400.0,0,0,0.000115,0
